web,plant,symmetry,n.poll,n.shared,n.shared.a,n.shared.z,mn.n.shared,mn.n.shared.a,mn.n.shared.z,md.n.shared,md.n.shared.a,md.n.shared.z
M_PL_060_16,Aphloia theiformis,actinomorphic,4,4,4,0,1.125,1.125,NA,1,1,NA
M_PL_060_16,Flagellaria indica,actinomorphic,2,2,2,0,0.75,0.75,NA,1,1,NA
M_PL_060_16,Chassalia coriacea,actinomorphic,3,3,3,0,1.0625,1.0625,NA,1,1,NA
M_PL_060_16,Antirhea borbonica,actinomorphic,2,2,2,0,0.75,0.75,NA,1,1,NA
M_PL_060_17,Sideroxylon puberulum,actinomorphic,10,8,8,0,1.9375,1.9375,NA,2,2,NA
M_PL_060_17,Ochna mauritiana,actinomorphic,12,9,9,0,2.5,2.5,NA,2.5,2.5,NA
M_PL_060_17,Myonima violacea,actinomorphic,8,7,7,0,1.9375,1.9375,NA,1.5,1.5,NA
M_PL_060_17,Stillingia lineata,actinomorphic,10,8,8,0,2.3125,2.3125,NA,3,3,NA
M_PL_060_17,Faujasiopsis flexuosa,actinomorphic,8,7,7,0,2.4375,2.4375,NA,2.5,2.5,NA
M_PL_060_17,Bertiera zaluzania,actinomorphic,5,3,3,0,0.875,0.875,NA,0.5,0.5,NA
M_PL_060_17,Aphloia theiformis,actinomorphic,8,7,7,0,1.9375,1.9375,NA,2,2,NA
M_PL_060_17,Croton fothergillifolius,actinomorphic,6,5,5,0,1.4375,1.4375,NA,1,1,NA
M_PL_060_17,Molinaea alternifolia,actinomorphic,8,6,6,0,1.9375,1.9375,NA,2,2,NA
M_PL_060_17,Psiadia terebinthina,actinomorphic,7,5,5,0,1.8125,1.8125,NA,2,2,NA
M_PL_060_17,Erythroxylum macrocarpum,actinomorphic,4,3,3,0,1.125,1.125,NA,1,1,NA
M_PL_060_17,Homalanthus populifolius,actinomorphic,5,5,5,0,1.5625,1.5625,NA,1.5,1.5,NA
M_PL_060_17,Psidium cattleianum,actinomorphic,4,4,4,0,1.3125,1.3125,NA,1,1,NA
M_PL_060_17,Chassalia coriacea,actinomorphic,2,2,2,0,0.4375,0.4375,NA,0,0,NA
M_PL_060_17,Antirhea borbonica,actinomorphic,1,1,0,0,0.25,0.25,NA,0,0,NA
M_PL_060_17,Cordemoya integrifolia,actinomorphic,1,1,0,0,0.375,0.375,NA,0,0,NA
M_PL_060_17,Olea lancea,actinomorphic,1,1,0,0,0.5625,0.5625,NA,1,1,NA
M_PL_060_18,Sideroxylon puberulum,actinomorphic,7,6,6,0,1.26315789473684,1.26315789473684,NA,1,1,NA
M_PL_060_18,Grangeria borbonica,actinomorphic,8,7,7,0,1.63157894736842,1.63157894736842,NA,1,1,NA
M_PL_060_18,Badula platiphylla,actinomorphic,5,3,3,0,1,1,NA,1,1,NA
M_PL_060_18,Helichrysum proteoides,actinomorphic,13,9,9,0,2.10526315789474,2.10526315789474,NA,1,1,NA
M_PL_060_18,Myonima violacea,actinomorphic,2,2,2,0,0.631578947368421,0.631578947368421,NA,0,0,NA
M_PL_060_18,Harungana madagascariensis,actinomorphic,3,3,3,0,0.789473684210526,0.789473684210526,NA,1,1,NA
M_PL_060_18,Stillingia lineata,actinomorphic,2,1,1,0,0.631578947368421,0.631578947368421,NA,1,1,NA
M_PL_060_18,Ochna mauritiana,actinomorphic,4,4,4,0,1.47368421052632,1.47368421052632,NA,1,1,NA
M_PL_060_18,Olea lancea,actinomorphic,2,2,2,0,0.684210526315789,0.684210526315789,NA,1,1,NA
M_PL_060_18,Psiadia terebinthina,actinomorphic,8,6,6,0,1.68421052631579,1.68421052631579,NA,1,1,NA
M_PL_060_18,Aphloia theiformis,actinomorphic,1,1,0,0,0.473684210526316,0.473684210526316,NA,0,0,NA
M_PL_060_18,Psidium cattleianum,actinomorphic,3,1,1,0,0.631578947368421,0.631578947368421,NA,1,1,NA
M_PL_060_18,Coffea macrocarpa,actinomorphic,4,4,4,0,0.894736842105263,0.894736842105263,NA,1,1,NA
M_PL_060_18,Homalanthus populifolius,actinomorphic,2,1,1,0,0.631578947368421,0.631578947368421,NA,1,1,NA
M_PL_060_18,Faujasiopsis flexuosa,actinomorphic,3,3,3,0,1.26315789473684,1.26315789473684,NA,1,1,NA
M_PL_060_18,Gaertnera sp1 M_PL_077,actinomorphic,4,4,4,0,0.947368421052632,0.947368421052632,NA,1,1,NA
M_PL_060_18,Coffea mauritiana,actinomorphic,1,1,0,0,0.105263157894737,0.105263157894737,NA,0,0,NA
M_PL_060_18,Gaertnera rotundifolia,actinomorphic,1,1,0,0,0.157894736842105,0.157894736842105,NA,0,0,NA
M_PL_060_18,Warneckea trinervis,actinomorphic,1,1,0,0,0.473684210526316,0.473684210526316,NA,0,0,NA
M_PL_060_18,Wikstroemia indica,actinomorphic,1,1,0,0,0.631578947368421,0.631578947368421,NA,1,1,NA
M_PL_060_19,Sideroxylon puberulum,actinomorphic,2,2,2,0,0.352941176470588,0.352941176470588,NA,0,0,NA
M_PL_060_19,Psiadia terebinthina,actinomorphic,7,4,4,0,0.705882352941177,0.705882352941177,NA,1,1,NA
M_PL_060_19,Psidium cattleianum,actinomorphic,2,2,2,0,0.588235294117647,0.588235294117647,NA,1,1,NA
M_PL_060_19,Helichrysum proteoides,actinomorphic,5,4,4,0,0.941176470588235,0.941176470588235,NA,1,1,NA
M_PL_060_19,Stillingia lineata,actinomorphic,2,2,2,0,0.823529411764706,0.823529411764706,NA,1,1,NA
M_PL_060_19,Grangeria borbonica,actinomorphic,4,4,4,0,1.05882352941176,1.05882352941176,NA,1,1,NA
M_PL_060_19,Antidesma madagascariense,actinomorphic,4,4,4,0,1.17647058823529,1.17647058823529,NA,1,1,NA
M_PL_060_19,Labourdonnaisia callophylloides,actinomorphic,4,3,3,0,1.11764705882353,1.11764705882353,NA,1,1,NA
M_PL_060_19,Olea lancea,actinomorphic,2,2,2,0,0.941176470588235,0.941176470588235,NA,1,1,NA
M_PL_060_19,Euodia obtusifolia,actinomorphic,1,1,0,0,0.647058823529412,0.647058823529412,NA,1,1,NA
M_PL_060_19,Warneckea trinervis,actinomorphic,1,1,0,0,0.294117647058824,0.294117647058824,NA,0,0,NA
M_PL_060_19,Homalanthus populifolius,actinomorphic,1,1,0,0,0.647058823529412,0.647058823529412,NA,1,1,NA
M_PL_060_19,Phyllanthus phillyreifolius,actinomorphic,1,1,0,0,0.647058823529412,0.647058823529412,NA,1,1,NA
M_PL_060_19,Wikstroemia indica,actinomorphic,1,1,0,0,0.647058823529412,0.647058823529412,NA,1,1,NA
M_PL_060_19,Badula platiphylla,actinomorphic,1,1,0,0,0.647058823529412,0.647058823529412,NA,1,1,NA
M_PL_060_19,Eugenia orbiculata,actinomorphic,1,1,0,0,0.294117647058824,0.294117647058824,NA,0,0,NA
M_PL_060_19,Euodia chapelieri,actinomorphic,1,1,0,0,0.647058823529412,0.647058823529412,NA,1,1,NA
M_PL_060_19,Gaertnera sp1 M_PL_078,actinomorphic,1,1,0,0,0.294117647058824,0.294117647058824,NA,0,0,NA
M_PL_060_20,Psiadia terebinthina,actinomorphic,9,6,6,0,1.45454545454545,1.45454545454545,NA,1,1,NA
M_PL_060_20,Gaertnera sp1 M_PL_079,actinomorphic,5,4,4,0,1.09090909090909,1.09090909090909,NA,1,1,NA
M_PL_060_20,Stillingia lineata,actinomorphic,6,4,4,0,1,1,NA,1,1,NA
M_PL_060_20,Syzygium coriaceum,actinomorphic,5,2,2,0,0.363636363636364,0.363636363636364,NA,0,0,NA
M_PL_060_20,Antidesma madagascariense,actinomorphic,2,2,2,0,0.272727272727273,0.272727272727273,NA,0,0,NA
M_PL_060_20,Psathura terniflora,actinomorphic,2,2,2,0,0.727272727272727,0.727272727272727,NA,1,1,NA
M_PL_060_20,Tabernaemontana persicarifolia,actinomorphic,2,2,2,0,0.454545454545455,0.454545454545455,NA,0,0,NA
M_PL_060_20,Labourdonnaisia callophylloides,actinomorphic,1,1,0,0,0.181818181818182,0.181818181818182,NA,0,0,NA
M_PL_060_20,Euodia obtusifolia,actinomorphic,1,1,0,0,0.272727272727273,0.272727272727273,NA,0,0,NA
M_PL_060_20,Tristhema mauritiana,actinomorphic,2,1,1,0,0.545454545454545,0.545454545454545,NA,1,1,NA
M_PL_060_20,Olea lancea,actinomorphic,1,1,0,0,0.545454545454545,0.545454545454545,NA,1,1,NA
M_PL_060_20,Psidium cattleianum,actinomorphic,1,1,0,0,0.545454545454545,0.545454545454545,NA,1,1,NA
M_PL_060_21,Stillingia lineata,actinomorphic,14,4,4,0,1.4,1.4,NA,1,1,NA
M_PL_060_21,Gaertnera sp1 M_PL_080,actinomorphic,8,4,4,0,1.4,1.4,NA,1,1,NA
M_PL_060_21,Aphloia theiformis,actinomorphic,4,2,2,0,0.6,0.6,NA,0,0,NA
M_PL_060_21,Syzygium coriaceum,actinomorphic,4,4,4,0,1.6,1.6,NA,2,2,NA
M_PL_060_21,Euodia chapelieri,actinomorphic,1,1,0,0,0.6,0.6,NA,1,1,NA
M_PL_060_21,Warneckea trinervis,actinomorphic,1,1,0,0,0.4,0.4,NA,0,0,NA
M_PL_060_22,Stillingia lineata,actinomorphic,17,8,8,0,2,2,NA,1.5,1.5,NA
M_PL_060_22,Labourdonnaisia callophylloides,actinomorphic,1,1,0,0,0.25,0.25,NA,0,0,NA
M_PL_060_22,Aphloia theiformis,actinomorphic,8,5,5,0,1.08333333333333,1.08333333333333,NA,1,1,NA
M_PL_060_22,Gaertnera sp1 M_PL_081,actinomorphic,9,5,5,0,1.58333333333333,1.58333333333333,NA,1,1,NA
M_PL_060_22,Ochna mauritiana,actinomorphic,8,7,7,0,1.91666666666667,1.91666666666667,NA,1.5,1.5,NA
M_PL_060_22,Croton grangeroides,actinomorphic,3,3,3,0,1.16666666666667,1.16666666666667,NA,1,1,NA
M_PL_060_22,Syzygium coriaceum,actinomorphic,5,5,5,0,1.5,1.5,NA,1,1,NA
M_PL_060_22,Grangeria borbonica,actinomorphic,6,5,5,0,1.41666666666667,1.41666666666667,NA,1,1,NA
M_PL_060_22,Phyllanthus phillyreifolius,actinomorphic,3,2,2,0,0.333333333333333,0.333333333333333,NA,0,0,NA
M_PL_060_22,Croton fothergillifolius,actinomorphic,1,1,0,0,0.666666666666667,0.666666666666667,NA,1,1,NA
M_PL_060_22,Euodia chapelieri,actinomorphic,1,1,0,0,0.666666666666667,0.666666666666667,NA,1,1,NA
M_PL_060_22,Cordemoya integrifolia,actinomorphic,1,1,0,0,0.666666666666667,0.666666666666667,NA,1,1,NA
M_PL_060_22,Smilax anceps,actinomorphic,1,1,0,0,0.25,0.25,NA,0,0,NA
M_PL_060_23,Aphloia theiformis,actinomorphic,14,9,9,0,2.27272727272727,2.27272727272727,NA,3,3,NA
M_PL_060_23,Stillingia lineata,actinomorphic,10,6,6,0,1.27272727272727,1.27272727272727,NA,1,1,NA
M_PL_060_23,Syzygium coriaceum,actinomorphic,3,3,3,0,1,1,NA,1,1,NA
M_PL_060_23,Molinaea macrantha,actinomorphic,1,1,0,0,0.181818181818182,0.181818181818182,NA,0,0,NA
M_PL_060_23,Casearia coriacea,actinomorphic,4,3,3,0,0.727272727272727,0.727272727272727,NA,1,1,NA
M_PL_060_23,Gaertnera sp1 M_PL_082,actinomorphic,7,4,4,0,1.54545454545455,1.54545454545455,NA,1,1,NA
M_PL_060_23,Syzygium petrinese,actinomorphic,4,4,4,0,1.18181818181818,1.18181818181818,NA,1,1,NA
M_PL_060_23,Croton grangeroides,actinomorphic,3,3,3,0,1.18181818181818,1.18181818181818,NA,1,1,NA
M_PL_060_23,Labourdonnaisia callophylloides,actinomorphic,2,2,2,0,0.454545454545455,0.454545454545455,NA,0,0,NA
M_PL_060_23,Phyllanthus phillyreifolius,actinomorphic,5,5,5,0,1.45454545454545,1.45454545454545,NA,1,1,NA
M_PL_060_23,Cordemoya integrifolia,actinomorphic,1,1,0,0,0.454545454545455,0.454545454545455,NA,0,0,NA
M_PL_060_23,Erythroxylum macrocarpum,actinomorphic,3,3,3,0,1.18181818181818,1.18181818181818,NA,1,1,NA
M_PL_060_24,Stillingia lineata,actinomorphic,7,4,4,0,0.692307692307692,0.692307692307692,NA,0,0,NA
M_PL_060_24,Aphloia theiformis,actinomorphic,6,5,5,0,0.923076923076923,0.923076923076923,NA,1,1,NA
M_PL_060_24,Croton grangeroides,actinomorphic,6,3,3,0,0.538461538461538,0.538461538461538,NA,0,0,NA
M_PL_060_24,Phyllanthus phillyreifolius,actinomorphic,3,2,2,0,0.384615384615385,0.384615384615385,NA,0,0,NA
M_PL_060_24,Psiadia terebinthina,actinomorphic,2,1,1,0,0.153846153846154,0.153846153846154,NA,0,0,NA
M_PL_060_24,Syzygium petrinese,actinomorphic,6,4,4,0,0.769230769230769,0.769230769230769,NA,1,1,NA
M_PL_060_24,Badula insularis,actinomorphic,2,2,2,0,0.384615384615385,0.384615384615385,NA,0,0,NA
M_PL_060_24,Calophyllum eputamen,actinomorphic,2,2,2,0,0.384615384615385,0.384615384615385,NA,0,0,NA
M_PL_060_24,Diospyros revaughanii,actinomorphic,3,2,2,0,0.384615384615385,0.384615384615385,NA,0,0,NA
M_PL_060_24,Molinaea macrantha,actinomorphic,1,1,0,0,0.230769230769231,0.230769230769231,NA,0,0,NA
M_PL_060_24,Rubus alcefolius,actinomorphic,2,1,1,0,0.307692307692308,0.307692307692308,NA,0,0,NA
M_PL_060_24,Psidium cattleianum,actinomorphic,3,3,3,0,0.615384615384615,0.615384615384615,NA,1,1,NA
M_PL_060_24,Embelia angustifolia,actinomorphic,2,2,2,0,0.384615384615385,0.384615384615385,NA,0,0,NA
M_PL_060_24,Tabernaemontana persicarifolia,actinomorphic,1,0,0,0,0,0,NA,0,0,NA
M_PL_061_01,Nephrosperma vanhoutteanum,actinomorphic,8,2,2,0,1,1,NA,1,1,NA
M_PL_061_01,Paragenipa wrightii,actinomorphic,4,2,2,0,0.75,0.75,NA,0.5,0.5,NA
M_PL_061_01,Memecylon eleagni,actinomorphic,2,2,2,0,0.75,0.75,NA,0.5,0.5,NA
M_PL_061_01,Mimusops sechellarum,actinomorphic,2,1,1,0,0.5,0.5,NA,0.5,0.5,NA
M_PL_061_01,Soulamea terminaloides,actinomorphic,1,1,0,0,0.5,0.5,NA,0.5,0.5,NA
M_PL_061_02,Nephrosperma vanhoutteanum,actinomorphic,14,5,5,0,2.5,2.5,NA,2.5,2.5,NA
M_PL_061_02,Medusagyne oppositifolia,actinomorphic,3,3,3,0,1.75,1.75,NA,1.5,1.5,NA
M_PL_061_02,Mimusops sechellarum,actinomorphic,6,4,4,0,2.25,2.25,NA,2,2,NA
M_PL_061_02,Erythroxylum sechellarum,actinomorphic,2,2,2,0,1.5,1.5,NA,1.5,1.5,NA
M_PL_061_02,Memecylon eleagni,actinomorphic,2,1,1,0,1,1,NA,1,1,NA
M_PL_061_03,Nephrosperma vanhoutteanum,actinomorphic,8,4,4,0,1.8,1.8,NA,2,2,NA
M_PL_061_03,Memecylon eleagni,actinomorphic,2,2,2,0,1,1,NA,1,1,NA
M_PL_061_03,Cinnamomum verum,actinomorphic,4,3,3,0,1.4,1.4,NA,1,1,NA
M_PL_061_03,Canthium bibracteatum,actinomorphic,3,3,3,0,1.4,1.4,NA,1,1,NA
M_PL_061_03,Paragenipa wrightii,actinomorphic,4,1,1,0,0.8,0.8,NA,1,1,NA
M_PL_061_03,Erythroxylum sechellarum,actinomorphic,3,2,2,0,0.8,0.8,NA,1,1,NA
M_PL_061_04,Nephrosperma vanhoutteanum,actinomorphic,10,4,4,0,1.85714285714286,1.85714285714286,NA,2,2,NA
M_PL_061_04,Erythroxylum sechellarum,actinomorphic,4,4,4,0,1.85714285714286,1.85714285714286,NA,2,2,NA
M_PL_061_04,Paragenipa wrightii,actinomorphic,3,3,3,0,1.71428571428571,1.71428571428571,NA,2,2,NA
M_PL_061_04,Canthium bibracteatum,actinomorphic,3,3,3,0,1.71428571428571,1.71428571428571,NA,2,2,NA
M_PL_061_04,Phoenicophorium borsigianum,actinomorphic,3,3,3,0,1.71428571428571,1.71428571428571,NA,2,2,NA
M_PL_061_04,Memecylon eleagni,actinomorphic,2,1,1,0,0.857142857142857,0.857142857142857,NA,1,1,NA
M_PL_061_04,Psychotria pervillei,actinomorphic,3,3,3,0,1.71428571428571,1.71428571428571,NA,2,2,NA
M_PL_061_04,Syzygium wrightii,actinomorphic,1,0,0,0,0,0,NA,0,0,NA
M_PL_061_05,Medusagyne oppositifolia,actinomorphic,9,4,4,0,1.18181818181818,1.18181818181818,NA,1,1,NA
M_PL_061_05,Nephrosperma vanhoutteanum,actinomorphic,12,9,9,0,2.36363636363636,2.36363636363636,NA,3,3,NA
M_PL_061_05,Deckenia nobilis,actinomorphic,4,4,4,0,1.72727272727273,1.72727272727273,NA,2,2,NA
M_PL_061_05,Psychotria pervillei,actinomorphic,4,4,4,0,1.54545454545455,1.54545454545455,NA,1,1,NA
M_PL_061_05,Phoenicophorium borsigianum,actinomorphic,6,4,4,0,1.72727272727273,1.72727272727273,NA,2,2,NA
M_PL_061_05,Erythroxylum sechellarum,actinomorphic,4,3,3,0,1.27272727272727,1.27272727272727,NA,1,1,NA
M_PL_061_05,Syzygium wrightii,actinomorphic,2,1,1,0,0.272727272727273,0.272727272727273,NA,0,0,NA
M_PL_061_05,Diospyros seychellarum,actinomorphic,2,2,2,0,0.818181818181818,0.818181818181818,NA,1,1,NA
M_PL_061_05,Memecylon eleagni,actinomorphic,2,2,2,0,1.18181818181818,1.18181818181818,NA,1,1,NA
M_PL_061_05,Mimusops sechellarum,actinomorphic,2,2,2,0,0.545454545454545,0.545454545454545,NA,1,1,NA
M_PL_061_05,Canthium bibracteatum,actinomorphic,3,3,3,0,1.45454545454545,1.45454545454545,NA,2,2,NA
M_PL_061_05,Timonius sechellensis,actinomorphic,1,1,0,0,0.272727272727273,0.272727272727273,NA,0,0,NA
M_PL_061_06,Nephrosperma vanhoutteanum,actinomorphic,9,6,5,0,2.6,2.44444444444444,4,2.5,2,4
M_PL_061_06,Deckenia nobilis,actinomorphic,5,3,3,0,2.1,2,3,2,2,3
M_PL_061_06,Diospyros seychellarum,actinomorphic,5,5,4,0,2.5,2.33333333333333,4,2.5,2,4
M_PL_061_06,Phoenicophorium borsigianum,actinomorphic,7,6,6,0,2.6,2.55555555555556,3,3,3,3
M_PL_061_06,Premna serratifolia,zygomorphic,6,6,4,0,2.8,2.8,NA,3,3,NA
M_PL_061_06,Canthium bibracteatum,actinomorphic,5,4,4,0,2.6,2.44444444444444,4,3,3,4
M_PL_061_06,Psychotria pervillei,actinomorphic,4,3,3,0,1.6,1.55555555555556,2,2,2,2
M_PL_061_06,Syzygium wrightii,actinomorphic,6,3,3,0,1.6,1.55555555555556,2,2,2,2
M_PL_061_06,Dillenia ferruginea,actinomorphic,4,3,3,0,1.8,1.77777777777778,2,2,2,2
M_PL_061_06,Erythroxylum sechellarum,actinomorphic,5,4,4,0,2.2,2.11111111111111,3,2.5,2,3
M_PL_061_06,Memecylon eleagni,actinomorphic,2,1,1,0,1,1,1,1,1,1
M_PL_061_07,Nephrosperma vanhoutteanum,actinomorphic,13,10,10,0,4.375,4.375,NA,4.5,4.5,NA
M_PL_061_07,Canthium bibracteatum,actinomorphic,8,7,7,0,3.5,3.5,NA,3.5,3.5,NA
M_PL_061_07,Deckenia nobilis,actinomorphic,6,6,6,0,3.125,3.125,NA,3,3,NA
M_PL_061_07,Paragenipa wrightii,actinomorphic,9,7,7,0,3.5,3.5,NA,3,3,NA
M_PL_061_07,Phoenicophorium borsigianum,actinomorphic,8,8,8,0,4.25,4.25,NA,4.5,4.5,NA
M_PL_061_07,Medusagyne oppositifolia,actinomorphic,5,4,4,0,2.25,2.25,NA,2,2,NA
M_PL_061_07,Psychotria pervillei,actinomorphic,3,3,3,0,2.125,2.125,NA,2.5,2.5,NA
M_PL_061_07,Alstonia macrophylla,actinomorphic,9,6,6,0,2.625,2.625,NA,3,3,NA
M_PL_061_07,Syzygium wrightii,actinomorphic,1,0,0,0,0,0,NA,0,0,NA
M_PL_061_08,Nephrosperma vanhoutteanum,actinomorphic,11,7,7,0,2.8,2.8,NA,2,2,NA
M_PL_061_08,Phoenicophorium borsigianum,actinomorphic,10,7,7,0,2.8,2.8,NA,2,2,NA
M_PL_061_08,Erythroxylum sechellarum,actinomorphic,5,4,4,0,2.2,2.2,NA,2,2,NA
M_PL_061_08,Memecylon eleagni,actinomorphic,3,2,2,0,1.8,1.8,NA,2,2,NA
M_PL_061_08,Canthium bibracteatum,actinomorphic,3,2,2,0,1.2,1.2,NA,1,1,NA
M_PL_061_08,Paragenipa wrightii,actinomorphic,3,3,3,0,2,2,NA,2,2,NA
M_PL_061_09,Erythroxylum sechellarum,actinomorphic,4,4,4,0,0.8,0.8,NA,1,1,NA
M_PL_061_09,Cinnamomum verum,actinomorphic,1,1,0,0,0.2,0.2,NA,0,0,NA
M_PL_061_09,Memecylon eleagni,actinomorphic,5,2,2,0,0.4,0.4,NA,0,0,NA
M_PL_061_09,Soulamea terminaloides,actinomorphic,3,1,1,0,0.2,0.2,NA,0,0,NA
M_PL_061_09,Dillenia ferruginea,actinomorphic,1,1,0,0,0.2,0.2,NA,0,0,NA
M_PL_061_09,Roscheria melanochaetes,actinomorphic,1,1,0,0,0.2,0.2,NA,0,0,NA
M_PL_061_10,Nephrosperma vanhoutteanum,actinomorphic,7,4,4,0,1.5,1.5,NA,1.5,1.5,NA
M_PL_061_10,Erythroxylum sechellarum,actinomorphic,5,2,2,0,0.75,0.75,NA,0.5,0.5,NA
M_PL_061_10,Memecylon eleagni,actinomorphic,2,2,2,0,1,1,NA,1,1,NA
M_PL_061_10,Dillenia ferruginea,actinomorphic,4,1,1,0,0.5,0.5,NA,0.5,0.5,NA
M_PL_061_10,Soulamea terminaloides,actinomorphic,2,1,1,0,0.25,0.25,NA,0,0,NA
M_PL_061_11,Phoenicophorium borsigianum,actinomorphic,6,3,3,0,0.8,1,0,1,1,0
M_PL_061_11,Erythroxylum sechellarum,actinomorphic,2,1,1,0,0.2,0.25,0,0,0,0
M_PL_061_11,Canthium bibracteatum,actinomorphic,4,2,2,0,0.6,0.75,0,0,0.5,0
M_PL_061_11,Cinnamomum verum,actinomorphic,3,2,2,0,0.6,0.75,0,0,0.5,0
M_PL_061_11,Roscheria melanochaetes,actinomorphic,1,1,0,0,0.2,0.25,0,0,0,0
M_PL_061_11,Colea seychellarum,zygomorphic,1,0,0,0,0,0,NA,0,0,NA
M_PL_061_12,Nephrosperma vanhoutteanum,actinomorphic,5,2,2,0,1.66666666666667,1.66666666666667,NA,2,2,NA
M_PL_061_12,Psychotria pervillei,actinomorphic,3,3,3,0,1.83333333333333,1.83333333333333,NA,2,2,NA
M_PL_061_12,Phoenicophorium borsigianum,actinomorphic,4,3,3,0,1.83333333333333,1.83333333333333,NA,2,2,NA
M_PL_061_12,Canthium bibracteatum,actinomorphic,3,2,2,0,1.66666666666667,1.66666666666667,NA,2,2,NA
M_PL_061_12,Dillenia ferruginea,actinomorphic,5,3,3,0,1.83333333333333,1.83333333333333,NA,2,2,NA
M_PL_061_12,Memecylon eleagni,actinomorphic,1,1,0,0,1,1,NA,1,1,NA
M_PL_061_12,Psidium cattleianum,actinomorphic,3,2,2,0,1.16666666666667,1.16666666666667,NA,1,1,NA
M_PL_061_13,Phoenicophorium borsigianum,actinomorphic,16,6,6,0,2.83333333333333,2.83333333333333,NA,3,3,NA
M_PL_061_13,Nephrosperma vanhoutteanum,actinomorphic,4,4,4,0,2.5,2.5,NA,3,3,NA
M_PL_061_13,Dillenia ferruginea,actinomorphic,6,5,5,0,2.83333333333333,2.83333333333333,NA,3,3,NA
M_PL_061_13,Erythroxylum sechellarum,actinomorphic,4,4,4,0,2.5,2.5,NA,3,3,NA
M_PL_061_13,Psychotria pervillei,actinomorphic,4,4,4,0,2.16666666666667,2.16666666666667,NA,2,2,NA
M_PL_061_13,Paragenipa wrightii,actinomorphic,3,3,3,0,2.33333333333333,2.33333333333333,NA,3,3,NA
M_PL_061_13,Northea hornei,actinomorphic,2,2,2,0,0.5,0.5,NA,0.5,0.5,NA
M_PL_061_14,Phoenicophorium borsigianum,actinomorphic,4,2,2,0,1,1,NA,1,1,NA
M_PL_061_14,Nephrosperma vanhoutteanum,actinomorphic,4,2,2,0,1.2,1.2,NA,1,1,NA
M_PL_061_14,Erythroxylum sechellarum,actinomorphic,3,2,2,0,1.2,1.2,NA,1,1,NA
M_PL_061_14,Memecylon eleagni,actinomorphic,3,3,3,0,1.4,1.4,NA,2,2,NA
M_PL_061_14,Canthium bibracteatum,actinomorphic,3,1,1,0,0.8,0.8,NA,1,1,NA
M_PL_061_14,Alstonia macrophylla,actinomorphic,1,0,0,0,0,0,NA,0,0,NA
M_PL_061_15,Canthium bibracteatum,actinomorphic,5,3,3,0,2,2,NA,2,2,NA
M_PL_061_15,Nephrosperma vanhoutteanum,actinomorphic,8,5,5,0,2.4,2.4,NA,2,2,NA
M_PL_061_15,Dillenia ferruginea,actinomorphic,4,4,4,0,2.2,2.2,NA,2,2,NA
M_PL_061_15,Roscheria melanochaetes,actinomorphic,9,5,5,0,1.4,1.4,NA,1,1,NA
M_PL_061_15,Soulamea terminaloides,actinomorphic,4,3,3,0,1.2,1.2,NA,1,1,NA
M_PL_061_15,Excoecaria benthiamiana,actinomorphic,3,3,3,0,1.6,1.6,NA,2,2,NA
M_PL_061_16,Nephrosperma vanhoutteanum,actinomorphic,9,8,8,0,2.57142857142857,2.66666666666667,2,2,2,2
M_PL_061_16,Phoenicophorium borsigianum,actinomorphic,12,8,8,0,2.28571428571429,2.5,1,1,1.5,1
M_PL_061_16,Northea hornei,actinomorphic,6,5,5,0,2.14285714285714,2.16666666666667,2,2,2.5,2
M_PL_061_16,Paragenipa wrightii,actinomorphic,4,4,4,0,1.71428571428571,1.83333333333333,1,2,2,1
M_PL_061_16,Erythroxylum sechellarum,actinomorphic,3,2,2,0,1.14285714285714,1.33333333333333,0,1,1,0
M_PL_061_16,Pittosporum senacia,actinomorphic,3,2,2,0,1.42857142857143,1.5,1,1,1.5,1
M_PL_061_16,Memecylon eleagni,actinomorphic,2,2,2,0,1.14285714285714,1.33333333333333,0,1,1,0
M_PL_061_16,Colea seychellarum,zygomorphic,2,2,2,0,1,1,NA,1,1,NA
M_PL_061_17,Dillenia ferruginea,actinomorphic,4,2,2,0,0.625,0.714285714285714,0,0.5,1,0
M_PL_061_17,Erythroxylum sechellarum,actinomorphic,4,2,2,0,0.625,0.714285714285714,0,0.5,1,0
M_PL_061_17,Campnosperma seychellarum,actinomorphic,2,0,0,0,0,0,0,0,0,0
M_PL_061_17,Craterispermum microdon,actinomorphic,2,1,1,0,0.25,0.285714285714286,0,0,0,0
M_PL_061_17,Soulamea terminaloides,actinomorphic,3,1,1,0,0.125,0.142857142857143,0,0,0,0
M_PL_061_17,Excoecaria benthiamiana,actinomorphic,1,1,0,0,0.125,0.142857142857143,0,0,0,0
M_PL_061_17,Memecylon eleagni,actinomorphic,1,1,0,0,0.375,0.428571428571429,0,0,0,0
M_PL_061_17,Colea seychellarum,zygomorphic,1,0,0,0,0,0,NA,0,0,NA
M_PL_061_17,Cinnamomum verum,actinomorphic,1,1,0,0,0.375,0.428571428571429,0,0,0,0
M_PL_061_18,Roscheria melanochaetes,actinomorphic,5,2,2,0,0.7,0.7,NA,1,1,NA
M_PL_061_18,Mimusops sechellarum,actinomorphic,4,2,2,0,0.7,0.7,NA,1,1,NA
M_PL_061_18,Dillenia ferruginea,actinomorphic,4,3,3,0,1.3,1.3,NA,1,1,NA
M_PL_061_18,Paragenipa wrightii,actinomorphic,2,2,2,0,1.2,1.2,NA,1,1,NA
