LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asparagus sp	5546	Asparagus sp	2472618	20165847	2935	Flower symmetry type (flower shape)	3988	Flower shape: actinomorphic	Actinomorphic	yes											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asparagus sp	5546	Asparagus sp	2472619	20165862			59	Latitude	Lat	-33.969						-33.969					Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asparagus sp	5546	Asparagus sp	2472619	20165863			60	Longitude	Lon	23.537						23.537					Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asparagus sp	5546	Asparagus sp	2472619	20165864			114	Location / Site Name	Location	Nature's Valley											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asparagus sp	5546	Asparagus sp	2472619	20165865			1863	Habitat / site description	Site	Forest											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asparagus sp	5546	Asparagus sp	2472619	20165866			846	Family	Family	Asparagaceae											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asparagus sp	5546	Asparagus sp	2472619	20165897	2935	Flower symmetry type (flower shape)	3987	Flower shape: zygomorphic	Zygomorphic	no											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asparagus sp	5546	Asparagus sp	2472619	20165898	2935	Flower symmetry type (flower shape)	3988	Flower shape: actinomorphic	Actinomorphic	yes											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472624	20165937			59	Latitude	Lat	-33.969						-33.969					Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472624	20165938			60	Longitude	Lon	23.537						23.537					Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472624	20165939			114	Location / Site Name	Location	Nature's Valley											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472624	20165940			1863	Habitat / site description	Site	Fynbos											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472624	20165941			846	Family	Family	Asteraceae											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472624	20165944	2935	Flower symmetry type (flower shape)	3987	Flower shape: zygomorphic	Zygomorphic	no											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472624	20165945	2935	Flower symmetry type (flower shape)	3988	Flower shape: actinomorphic	Actinomorphic	yes											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472629	20165979			59	Latitude	Lat	-33.969						-33.969					Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472629	20165980			60	Longitude	Lon	23.537						23.537					Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472629	20165981			114	Location / Site Name	Location	Nature's Valley											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472629	20165982			1863	Habitat / site description	Site	Forest											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472629	20165983			846	Family	Family	Asteraceae											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472629	20166020	2935	Flower symmetry type (flower shape)	3987	Flower shape: zygomorphic	Zygomorphic	no											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Aster sp	5767	Aster sp	2472629	20166021	2935	Flower symmetry type (flower shape)	3988	Flower shape: actinomorphic	Actinomorphic	yes											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asteraceae sp	58995	Asteraceae sp	2472651	20166182			59	Latitude	Lat	-33.993						-33.993					Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asteraceae sp	58995	Asteraceae sp	2472651	20166183			60	Longitude	Lon	20.451						20.451					Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asteraceae sp	58995	Asteraceae sp	2472651	20166184			114	Location / Site Name	Location	Marloth											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asteraceae sp	58995	Asteraceae sp	2472651	20166185			1863	Habitat / site description	Site	Fynbos											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asteraceae sp	58995	Asteraceae sp	2472651	20166186			846	Family	Family	Astaraceae											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asteraceae sp	58995	Asteraceae sp	2472651	20166217	2935	Flower symmetry type (flower shape)	3987	Flower shape: zygomorphic	Zygomorphic	no											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asteraceae sp	58995	Asteraceae sp	2472651	20166218	2935	Flower symmetry type (flower shape)	3988	Flower shape: actinomorphic	Actinomorphic	yes											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asteraceae sp	58995	Asteraceae sp	2472659	20166275			59	Latitude	Lat	-34.079						-34.079					Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asteraceae sp	58995	Asteraceae sp	2472659	20166276			60	Longitude	Lon	19.83						19.83					Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
Onstein	Renske	319	Plant Traits from Fynbos Forests in the Cape Region	Asteraceae sp	58995	Asteraceae sp	2472659	20166277			114	Location / Site Name	Location	Oubos											Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002			
